Datum;Gemeentecode;Aantal
2020-04-09;362;166
2020-04-09;363;990
2020-04-09;370;8
2020-04-09;373;38
2020-04-09;375;50
2020-04-09;376;11
2020-04-09;377;34
2020-04-09;383;48
2020-04-09;384;17
2020-04-09;385;33
2020-04-09;388;24
2020-04-09;392;188
2020-04-09;394;138
2020-04-09;396;62
2020-04-09;397;76
2020-04-09;398;61
2020-04-09;399;27
2020-04-09;400;18
2020-04-09;402;45
2020-04-09;405;45
2020-04-09;406;35
2020-04-09;415;17
2020-04-09;416;29
2020-04-09;417;18
2020-04-09;420;37
2020-04-09;431;17
2020-04-09;432;4
2020-04-09;437;17
2020-04-09;439;119
2020-04-09;441;47
2020-04-09;448;8
2020-04-09;450;14
2020-04-09;451;27
2020-04-09;453;140
2020-04-09;457;25
2020-04-09;473;26
2020-04-09;479;183
2020-04-09;482;18
2020-04-09;484;82
2020-04-09;489;57
2020-04-09;498;26
2020-04-09;501;21
2020-04-09;502;126
2020-04-09;503;68
2020-04-09;505;124
2020-04-09;512;88
2020-04-09;513;99
2020-04-09;518;472
2020-04-09;523;18
2020-04-09;530;39
2020-04-09;531;17
2020-04-09;532;30
2020-04-09;534;16
2020-04-09;537;62
2020-04-09;542;33
2020-04-09;546;78
2020-04-09;547;14
2020-04-09;553;12
2020-04-09;556;31
2020-04-09;569;27
2020-04-09;575;25
2020-04-09;579;23
2020-04-09;589;37
2020-04-09;590;30
2020-04-09;597;60
2020-04-09;599;947
2020-04-09;603;39
2020-04-09;606;64
2020-04-09;610;24
2020-04-09;613;46
2020-04-09;614;20
2020-04-09;622;96
2020-04-09;626;22
2020-04-09;627;28
2020-04-09;629;22
2020-04-09;632;82
2020-04-09;637;68
2020-04-09;638;7
2020-04-09;642;43
2020-04-09;654;14
2020-04-09;664;36
2020-04-09;668;34
2020-04-09;677;20
2020-04-09;678;13
2020-04-09;687;31
2020-04-09;703;15
2020-04-09;715;57
2020-04-09;716;80
2020-04-09;717;18
2020-04-09;718;39
2020-04-09;736;52
2020-04-09;737;14
2020-04-09;743;31
2020-04-09;744;3
2020-04-09;748;42
2020-04-09;753;44
2020-04-09;755;73
2020-04-09;756;51
2020-04-09;757;36
2020-04-09;758;327
2020-04-09;762;95
2020-04-09;765;4
2020-04-09;766;47
2020-04-09;770;36
2020-04-09;772;256
2020-04-09;777;93
2020-04-09;779;17
2020-04-09;784;46
2020-04-09;785;51
2020-04-09;786;37
2020-04-09;788;29
2020-04-09;794;170
2020-04-09;796;244
2020-04-09;797;68
2020-04-09;798;23
2020-04-09;809;37
2020-04-09;815;14
2020-04-09;820;23
2020-04-09;823;34
2020-04-09;824;41
2020-04-09;826;62
2020-04-09;828;276
2020-04-09;840;24
2020-04-09;845;52
2020-04-09;847;51
2020-04-09;848;45
2020-04-09;851;32
2020-04-09;852;19
2020-04-09;855;437
2020-04-09;856;201
2020-04-09;858;80
2020-04-09;861;55
2020-04-09;865;64
2020-04-09;866;20
2020-04-09;867;82
2020-04-09;873;13
2020-04-09;879;40
2020-04-09;880;28
2020-04-09;882;69
2020-04-09;888;25
2020-04-09;889;25
2020-04-09;893;9
2020-04-09;899;47
2020-04-09;907;34
2020-04-09;917;164
2020-04-09;928;76
2020-04-09;935;337
2020-04-09;938;36
2020-04-09;944;17
2020-04-09;946;36
2020-04-09;957;80
2020-04-09;965;25
2020-04-09;971;54
2020-04-09;981;16
2020-04-09;983;169
2020-04-09;984;60
2020-04-09;986;22
2020-04-09;988;87
2020-04-09;994;43
2020-04-09;995;59
2020-04-09;1507;67
2020-04-09;1509;26
2020-04-09;1525;26
2020-04-09;1581;56
2020-04-09;1586;27
2020-04-09;1598;21
2020-04-09;1621;102
2020-04-09;1640;89
2020-04-09;1641;42
2020-04-09;1652;122
2020-04-09;1655;35
2020-04-09;1658;35
2020-04-09;1659;67
2020-04-09;1667;13
2020-04-09;1669;34
2020-04-09;1674;87
2020-04-09;1676;20
2020-04-09;1680;7
2020-04-09;1681;3
2020-04-09;1684;32
2020-04-09;1685;80
2020-04-09;1690;20
2020-04-09;1695;4
2020-04-09;1696;14
2020-04-09;1699;9
2020-04-09;1700;26
2020-04-09;1701;17
2020-04-09;1702;47
2020-04-09;1705;46
2020-04-09;1706;96
2020-04-09;1708;27
2020-04-09;1709;31
2020-04-09;1711;52
2020-04-09;1714;11
2020-04-09;1719;36
2020-04-09;1721;174
2020-04-09;1723;39
2020-04-09;1724;29
2020-04-09;1728;35
2020-04-09;1729;32
2020-04-09;1730;29
2020-04-09;1731;14
2020-04-09;1734;80
2020-04-09;1735;34
2020-04-09;1740;53
2020-04-09;1742;60
2020-04-09;1771;58
2020-04-09;1773;26
2020-04-09;1774;56
2020-04-09;1783;113
2020-04-09;1842;11
2020-04-09;1859;18
2020-04-09;1876;19
2020-04-09;1883;183
2020-04-09;1884;13
2020-04-09;1891;6
2020-04-09;1892;47
2020-04-09;1894;201
2020-04-09;1895;4
2020-04-09;1896;80
2020-04-09;1900;44
2020-04-09;1901;20
2020-04-09;1903;93
2020-04-09;1904;56
2020-04-09;1911;42
2020-04-09;1916;46
2020-04-09;1924;193
2020-04-09;1926;44
2020-04-09;1930;85
2020-04-09;1931;75
2020-04-09;1940;37
2020-04-09;1942;56
2020-04-09;1945;109
2020-04-09;1948;348
2020-04-09;1949;44
2020-04-09;1950;5
2020-04-09;1952;13
2020-04-09;1954;60
2020-04-09;1955;22
2020-04-09;1959;70
2020-04-09;1960;89
2020-04-09;1961;125
2020-04-09;1963;127
2020-04-09;1966;20
2020-04-09;1969;39
2020-04-09;1970;11
2020-04-09;1978;60
2020-04-10;3;2
2020-04-10;10;13
2020-04-10;14;122
2020-04-10;24;2
2020-04-10;34;146
2020-04-10;37;2
2020-04-10;47;6
2020-04-10;50;18
2020-04-10;59;5
2020-04-10;72;10
2020-04-10;74;48
2020-04-10;80;46
2020-04-10;85;2
2020-04-10;86;16
2020-04-10;90;23
2020-04-10;93;1
2020-04-10;98;10
2020-04-10;106;27
2020-04-10;109;34
2020-04-10;114;44
2020-04-10;118;34
2020-04-10;119;21
2020-04-10;141;59
2020-04-10;147;38
2020-04-10;148;46
2020-04-10;150;102
2020-04-10;153;125
2020-04-10;158;27
2020-04-10;160;108
2020-04-10;163;39
2020-04-10;164;89
2020-04-10;166;173
2020-04-10;168;15
2020-04-10;171;23
2020-04-10;173;35
2020-04-10;175;30
2020-04-10;177;42
2020-04-10;180;32
2020-04-10;183;58
2020-04-10;184;33
2020-04-10;189;24
2020-04-10;193;195
2020-04-10;197;21
2020-04-10;200;138
2020-04-10;202;124
2020-04-10;203;58
2020-04-10;209;36
2020-04-10;213;19
2020-04-10;214;20
2020-04-10;216;37
2020-04-10;221;12
2020-04-10;222;46
2020-04-10;225;51
2020-04-10;226;25
2020-04-10;228;110
2020-04-10;230;51
2020-04-10;232;62
2020-04-10;233;59
2020-04-10;243;54
2020-04-10;244;29
2020-04-10;246;75
2020-04-10;252;38
2020-04-10;262;32
2020-04-10;263;20
2020-04-10;267;38
2020-04-10;268;345
2020-04-10;269;66
2020-04-10;273;14
2020-04-10;274;35
2020-04-10;275;50
2020-04-10;277;2
2020-04-10;279;14
2020-04-10;281;53
2020-04-10;285;40
2020-04-10;289;23
2020-04-10;293;14
2020-04-10;294;13
2020-04-10;296;73
2020-04-10;297;33
2020-04-10;299;47
2020-04-10;301;42
2020-04-10;302;87
2020-04-10;303;42
2020-04-10;307;105
2020-04-10;308;23
2020-04-10;310;72
2020-04-10;312;19
2020-04-10;313;22
2020-04-10;317;8
2020-04-10;321;73
2020-04-10;327;29
2020-04-10;331;28
2020-04-10;335;29
2020-04-10;339;9
2020-04-10;340;12
2020-04-10;342;54
2020-04-10;344;496
2020-04-10;345;63
2020-04-10;351;19
2020-04-10;352;16
2020-04-10;353;61
2020-04-10;355;82
2020-04-10;356;59
2020-04-10;358;27
2020-04-10;361;142
2020-04-10;362;179
2020-04-10;363;1071
2020-04-10;370;8
2020-04-10;373;40
2020-04-10;375;52
2020-04-10;376;13
2020-04-10;377;35
2020-04-10;383;50
2020-04-10;384;19
2020-04-10;385;37
2020-04-10;388;24
2020-04-10;392;201
2020-04-10;394;142
2020-04-10;396;63
2020-04-10;397;76
2020-04-10;398;65
2020-04-10;399;28
2020-04-10;400;20
2020-04-10;402;53
2020-04-10;405;47
2020-04-10;406;39
2020-04-10;415;17
2020-04-10;416;30
2020-04-10;417;20
2020-04-10;420;45
2020-04-10;431;17
2020-04-10;432;4
2020-04-10;437;19
2020-04-10;439;123
2020-04-10;441;50
2020-04-10;448;9
2020-04-10;450;14
2020-04-10;451;28
2020-04-10;453;156
2020-04-10;457;25
2020-04-10;473;26
2020-04-10;479;191
2020-04-10;482;21
2020-04-10;484;85
2020-04-10;489;60
2020-04-10;498;28
2020-04-10;501;22
2020-04-10;502;130
2020-04-10;503;74
2020-04-10;505;134
2020-04-10;512;95
2020-04-10;513;112
2020-04-10;518;506
2020-04-10;523;22
2020-04-10;530;40
2020-04-10;531;19
2020-04-10;532;34
2020-04-10;534;16
2020-04-10;537;65
2020-04-10;542;33
2020-04-10;546;81
2020-04-10;547;15
2020-04-10;553;12
2020-04-10;556;34
2020-04-10;569;28
2020-04-10;575;26
2020-04-10;579;25
2020-04-10;589;39
2020-04-10;590;34
2020-04-10;597;63
2020-04-10;599;985
2020-04-10;603;41
2020-04-10;606;65
2020-04-10;610;27
2020-04-10;613;49
2020-04-10;614;20
2020-04-10;622;98
2020-04-10;626;22
2020-04-10;627;28
2020-04-10;629;23
2020-04-10;632;86
2020-04-10;637;70
2020-04-10;638;7
2020-04-10;642;47
2020-04-10;654;15
2020-04-10;664;38
2020-04-10;668;42
2020-04-10;677;21
2020-04-10;678;13
2020-04-10;687;31
2020-04-10;703;17
2020-04-10;715;63
2020-04-10;716;88
2020-04-10;717;18
2020-04-10;718;41
2020-04-10;736;52
2020-04-10;737;14
2020-04-10;743;33
2020-04-10;744;4
2020-04-10;748;48
2020-04-10;753;45
2020-04-10;755;74
2020-04-10;756;56
2020-04-10;757;38
2020-04-10;758;339
2020-04-10;762;98
2020-04-10;765;4
2020-04-10;766;48
2020-04-10;770;39
2020-04-10;772;273
2020-04-10;777;97
2020-04-10;779;19
2020-04-10;784;47
2020-04-10;785;54
2020-04-10;786;38
2020-04-10;788;29
2020-04-10;794;180
2020-04-10;796;259
2020-04-10;797;71
2020-04-10;798;27
2020-04-10;809;39
2020-04-10;815;17
2020-04-10;820;23
2020-04-10;823;34
2020-04-10;824;43
2020-04-10;826;70
2020-04-10;828;292
2020-04-10;840;28
2020-04-10;845;55
2020-04-10;847;55
2020-04-10;848;47
2020-04-10;851;36
2020-04-10;852;20
2020-04-10;855;456
2020-04-10;856;202
2020-04-10;858;81
2020-04-10;861;60
2020-04-10;865;68
2020-04-10;866;20
2020-04-10;867;88
2020-04-10;873;15
2020-04-10;879;42
2020-04-10;880;29
2020-04-10;882;74
2020-04-10;888;24
2020-04-10;889;27
2020-04-10;893;10
2020-04-10;899;46
2020-04-10;907;37
2020-04-10;917;171
2020-04-10;928;80
2020-04-10;935;348
2020-04-10;938;40
2020-04-10;944;17
2020-04-10;946;37
2020-04-10;957;87
2020-04-10;965;26
2020-04-10;971;57
2020-04-10;981;16
2020-04-10;983;175
2020-04-10;984;63
2020-04-10;986;22
2020-04-10;988;89
2020-04-10;994;45
2020-04-10;995;65
2020-04-10;1507;69
2020-04-10;1509;27
2020-04-10;1525;27
2020-04-10;1581;58
2020-04-10;1586;29
2020-04-10;1598;21
2020-04-10;1621;103
2020-04-10;1640;103
2020-04-10;1641;46
2020-04-10;1652;126
2020-04-10;1655;37
2020-04-10;1658;37
2020-04-10;1659;67
2020-04-10;1667;14
2020-04-10;1669;35
2020-04-10;1674;96
2020-04-10;1676;22
2020-04-10;1680;8
2020-04-10;1681;3
2020-04-10;1684;34
2020-04-10;1685;84
2020-04-10;1690;21
2020-04-10;1695;4
2020-04-10;1696;14
2020-04-10;1699;9
2020-04-10;1700;32
2020-04-10;1701;19
2020-04-10;1702;49
2020-04-10;1705;51
2020-04-10;1706;98
2020-04-10;1708;37
2020-04-10;1709;36
2020-04-10;1711;56
2020-04-10;1714;13
2020-04-10;1719;38
2020-04-10;1721;179
2020-04-10;1723;39
2020-04-10;1724;32
2020-04-10;1728;36
2020-04-10;1729;34
2020-04-10;1730;30
2020-04-10;1731;16
2020-04-10;1734;83
2020-04-10;1735;41
2020-04-10;1740;56
2020-04-10;1742;66
2020-04-10;1771;61
2020-04-10;1773;27
2020-04-10;1774;57
2020-04-10;1783;117
2020-04-10;1842;11
2020-04-10;1859;22
2020-04-10;1876;22
2020-04-10;1883;190
2020-04-10;1884;13
2020-04-10;1891;6
2020-04-10;1892;52
2020-04-10;1894;204
2020-04-10;1895;4
2020-04-10;1896;90
2020-04-10;1900;46
2020-04-10;1901;23
2020-04-10;1903;97
2020-04-10;1904;57
2020-04-10;1911;43
2020-04-10;1916;48
2020-04-10;1924;199
2020-04-10;1926;47
2020-04-10;1930;85
2020-04-10;1931;85
2020-04-10;1940;37
2020-04-10;1942;61
2020-04-10;1945;109
2020-04-10;1948;360
2020-04-10;1949;50
2020-04-10;1950;5
2020-04-10;1952;15
2020-04-10;1954;62
2020-04-10;1955;25
2020-04-10;1959;74
2020-04-10;1960;90
2020-04-10;1961;131
2020-04-10;1963;136
2020-04-10;1966;22
2020-04-10;1969;44
2020-04-10;1970;14
2020-04-10;1978;62
2020-04-11;3;2
2020-04-11;10;13
2020-04-11;14;129
2020-04-11;24;2
2020-04-11;34;150
2020-04-11;37;3
2020-04-11;47;6
2020-04-11;50;18
2020-04-11;59;5
2020-04-11;72;10
2020-04-11;74;50
2020-04-11;80;46
2020-04-11;85;2
2020-04-11;86;16
2020-04-11;90;23
2020-04-11;93;1
2020-04-11;98;11
2020-04-11;106;28
2020-04-11;109;36
2020-04-11;114;49
2020-04-11;118;36
2020-04-11;119;24
2020-04-11;141;63
2020-04-11;147;38
2020-04-11;148;49
2020-04-11;150;107
2020-04-11;153;130
2020-04-11;158;36
2020-04-11;160;111
2020-04-11;163;40
2020-04-11;164;95
2020-04-11;166;182
2020-04-11;168;15
2020-04-11;171;30
2020-04-11;173;39
2020-04-11;175;32
2020-04-11;177;43
2020-04-11;180;33
2020-04-11;183;59
2020-04-11;184;40
2020-04-11;189;29
2020-04-11;193;208
2020-04-11;197;21
2020-04-11;200;142
2020-04-11;202;130
2020-04-11;203;68
2020-04-11;209;36
2020-04-11;213;19
2020-04-11;214;21
2020-04-11;216;37
2020-04-11;221;15
2020-04-11;222;49
2020-04-11;225;56
2020-04-11;226;27
2020-04-11;228;114
2020-04-11;230;56
2020-04-11;232;64
2020-04-11;233;63
2020-04-11;243;59
2020-04-11;244;31
2020-04-11;246;81
2020-04-11;252;39
2020-04-11;262;35
2020-04-11;263;22
2020-04-11;267;40
2020-04-11;268;355
2020-04-11;269;71
2020-04-11;273;14
2020-04-11;274;35
2020-04-11;275;53
2020-04-11;277;2
2020-04-11;279;15
2020-04-11;281;60
2020-04-11;285;41
2020-04-11;289;25
2020-04-11;293;14
2020-04-11;294;14
2020-04-11;296;79
2020-04-11;297;37
2020-04-11;299;54
2020-04-11;301;43
2020-04-11;302;97
2020-04-11;303;50
2020-04-11;307;108
2020-04-11;308;24
2020-04-11;310;74
2020-04-11;312;19
2020-04-11;313;23
2020-04-11;317;8
2020-04-11;321;84
2020-04-11;327;29
2020-04-11;331;28
2020-04-11;335;29
2020-04-11;339;9
2020-04-11;340;13
2020-04-11;342;54
2020-04-11;344;510
2020-04-11;345;67
2020-04-11;351;19
2020-04-11;352;17
2020-04-11;353;64
2020-04-11;355;85
2020-04-11;356;60
2020-04-11;358;27
2020-04-11;361;149
2020-04-11;362;188
2020-04-11;363;1120
2020-04-11;370;8
2020-04-11;373;42
2020-04-11;375;53
2020-04-11;376;17
2020-04-11;377;35
2020-04-11;383;50
2020-04-11;384;20
2020-04-11;385;40
2020-04-11;388;24
2020-04-11;392;206
2020-04-11;394;148
2020-04-11;396;65
2020-04-11;397;76
2020-04-11;398;69
2020-04-11;399;30
2020-04-11;400;21
2020-04-11;402;57
2020-04-11;405;49
2020-04-11;406;44
2020-04-11;415;17
2020-04-11;416;32
2020-04-11;417;20
2020-04-11;420;46
2020-04-11;431;17
2020-04-11;432;4
2020-04-11;437;21
2020-04-11;439;128
2020-04-11;441;51
2020-04-11;448;10
2020-04-11;450;14
2020-04-11;451;29
2020-04-11;453;162
2020-04-11;457;27
2020-04-11;473;26
2020-04-11;479;199
2020-04-11;482;24
2020-04-11;484;95
2020-04-11;489;67
2020-04-11;498;29
2020-04-11;501;22
2020-04-11;502;142
2020-04-11;503;80
2020-04-11;505;146
2020-04-11;512;98
2020-04-11;513;117
2020-04-11;518;554
2020-04-11;523;25
2020-04-11;530;45
2020-04-11;531;21
2020-04-11;532;36
2020-04-11;534;19
2020-04-11;537;71
2020-04-11;542;36
2020-04-11;546;86
2020-04-11;547;17
2020-04-11;553;13
2020-04-11;556;36
2020-04-11;569;28
2020-04-11;575;26
2020-04-11;579;27
2020-04-11;589;39
2020-04-11;590;38
2020-04-11;597;67
2020-04-11;599;1120
2020-04-11;603;44
2020-04-11;606;76
2020-04-11;610;28
2020-04-11;613;55
2020-04-11;614;20
2020-04-11;622;115
2020-04-11;626;23
2020-04-11;627;29
2020-04-11;629;23
2020-04-11;632;87
2020-04-11;637;76
2020-04-11;638;7
2020-04-11;642;55
2020-04-11;654;17
2020-04-11;664;40
2020-04-11;668;48
2020-04-11;677;23
2020-04-11;678;15
2020-04-11;687;32
2020-04-11;703;19
2020-04-11;715;68
2020-04-11;716;94
2020-04-11;717;19
2020-04-11;718;43
2020-04-11;736;53
2020-04-11;737;14
2020-04-11;743;34
2020-04-11;744;4
2020-04-11;748;53
2020-04-11;753;45
2020-04-11;755;74
2020-04-11;756;57
2020-04-11;757;38
2020-04-11;758;350
2020-04-11;762;103
2020-04-11;765;4
2020-04-11;766;49
2020-04-11;770;39
2020-04-11;772;279
2020-04-11;777;103
2020-04-11;779;19
2020-04-11;784;48
2020-04-11;785;56
2020-04-11;786;38
2020-04-11;788;29
2020-04-11;794;191
2020-04-11;796;267
2020-04-11;797;71
2020-04-11;798;27
2020-04-11;809;41
2020-04-11;815;18
2020-04-11;820;30
2020-04-11;823;34
2020-04-11;824;43
2020-04-11;826;71
2020-04-11;828;297
2020-04-11;840;30
2020-04-11;845;56
2020-04-11;847;61
2020-04-11;848;48
2020-04-11;851;41
2020-04-11;852;21
2020-04-11;855;467
2020-04-11;856;205
2020-04-11;858;84
2020-04-11;861;63
2020-04-11;865;68
2020-04-11;866;20
2020-04-11;867;88
2020-04-11;873;19
2020-04-11;879;43
2020-04-11;880;29
2020-04-11;882;77
2020-04-11;888;24
2020-04-11;889;29
2020-04-11;893;10
2020-04-11;899;49
2020-04-11;907;38
2020-04-11;917;181
2020-04-11;928;85
2020-04-11;935;367
2020-04-11;938;43
2020-04-11;944;22
2020-04-11;946;38
2020-04-11;957;88
2020-04-11;965;27
2020-04-11;971;65
2020-04-11;981;16
2020-04-11;983;183
2020-04-11;984;65
2020-04-11;986;21
2020-04-11;988;94
2020-04-11;994;45
2020-04-11;995;76
2020-04-11;1507;77
2020-04-11;1509;30
2020-04-11;1525;28
2020-04-11;1581;59
2020-04-11;1586;29
2020-04-11;1598;23
2020-04-11;1621;112
2020-04-11;1640;113
2020-04-11;1641;49
2020-04-11;1652;127
2020-04-11;1655;39
2020-04-11;1658;38
2020-04-11;1659;68
2020-04-11;1667;14
2020-04-11;1669;35
2020-04-11;1674;110
2020-04-11;1676;22
2020-04-11;1680;8
2020-04-11;1681;4
2020-04-11;1684;34
2020-04-11;1685;88
2020-04-11;1690;24
2020-04-11;1695;5
2020-04-11;1696;16
2020-04-11;1699;11
2020-04-11;1700;35
2020-04-11;1701;21
2020-04-11;1702;50
2020-04-11;1705;54
2020-04-11;1706;103
2020-04-11;1708;39
2020-04-11;1709;38
2020-04-11;1711;58
2020-04-11;1714;14
2020-04-11;1719;41
2020-04-11;1721;181
2020-04-11;1723;39
2020-04-11;1724;32
2020-04-11;1728;36
2020-04-11;1729;36
2020-04-11;1730;31
2020-04-11;1731;17
2020-04-11;1734;85
2020-04-11;1735;45
2020-04-11;1740;58
2020-04-11;1742;69
2020-04-11;1771;62
2020-04-11;1773;28
2020-04-11;1774;59
2020-04-11;1783;130
2020-04-11;1842;11
2020-04-11;1859;24
2020-04-11;1876;24
2020-04-11;1883;201
2020-04-11;1884;14
2020-04-11;1891;6
2020-04-11;1892;58
2020-04-11;1894;209
2020-04-11;1895;5
2020-04-11;1896;98
2020-04-11;1900;50
2020-04-11;1901;25
2020-04-11;1903;102
2020-04-11;1904;59
2020-04-11;1911;45
2020-04-11;1916;52
2020-04-11;1924;208
2020-04-11;1926;50
2020-04-11;1930;95
2020-04-11;1931;88
2020-04-11;1940;40
2020-04-11;1942;65
2020-04-11;1945;111
2020-04-11;1948;365
2020-04-11;1949;53
2020-04-11;1950;5
2020-04-11;1952;18
2020-04-11;1954;67
2020-04-11;1955;26
2020-04-11;1959;76
2020-04-11;1960;93
2020-04-11;1961;136
2020-04-11;1963;141
2020-04-11;1966;22
2020-04-11;1969;46
2020-04-11;1970;16
2020-04-11;1978;64
2020-04-12;3;2
2020-04-12;10;13
2020-04-12;14;134
2020-04-12;24;2
2020-04-12;34;154
2020-04-12;37;3
2020-04-12;47;7
2020-04-12;50;18
2020-04-12;59;5
2020-04-12;72;10
2020-04-12;74;55
2020-04-12;80;47
2020-04-12;85;2
2020-04-12;86;16
2020-04-12;90;25
2020-04-12;93;1
2020-04-12;98;11
2020-04-12;106;29
2020-04-12;109;40
2020-04-12;114;52
2020-04-12;118;40
2020-04-12;119;24
2020-04-12;141;64
2020-04-12;147;39
2020-04-12;148;49
2020-04-12;150;109
2020-04-12;153;135
2020-04-12;158;39
2020-04-12;160;116
2020-04-12;163;41
2020-04-12;164;97
2020-04-12;166;196
2020-04-12;168;15
2020-04-12;171;33
2020-04-12;173;39
2020-04-12;175;32
2020-04-12;177;51
2020-04-12;180;37
2020-04-12;183;60
2020-04-12;184;41
2020-04-12;189;30
2020-04-12;193;214
2020-04-12;197;23
2020-04-12;200;157
2020-04-12;202;141
2020-04-12;203;70
2020-04-12;209;37
2020-04-12;213;19
2020-04-12;214;21
2020-04-12;216;37
2020-04-12;221;15
2020-04-12;222;54
2020-04-12;225;67
2020-04-12;226;27
2020-04-12;228;114
2020-04-12;230;59
2020-04-12;232;69
2020-04-12;233;68
2020-04-12;243;60
2020-04-12;244;33
2020-04-12;246;85
2020-04-12;252;42
2020-04-12;262;40
2020-04-12;263;25
2020-04-12;267;41
2020-04-12;268;370
2020-04-12;269;71
2020-04-12;273;16
2020-04-12;274;35
2020-04-12;275;55
2020-04-12;277;2
2020-04-12;279;16
2020-04-12;281;63
2020-04-12;285;41
2020-04-12;289;26
2020-04-12;293;16
2020-04-12;294;18
2020-04-12;296;84
2020-04-12;297;38
2020-04-12;299;55
2020-04-12;301;44
2020-04-12;302;102
2020-04-12;303;56
2020-04-12;307;115
2020-04-12;308;25
2020-04-12;310;77
2020-04-12;312;19
2020-04-12;313;24
2020-04-12;317;10
2020-04-12;321;86
2020-04-12;327;30
2020-04-12;331;28
2020-04-12;335;29
2020-04-12;339;10
2020-04-12;340;13
2020-04-12;342;58
2020-04-12;344;533
2020-04-12;345;70
2020-04-12;351;19
2020-04-12;352;21
2020-04-12;353;67
2020-04-12;355;86
2020-04-12;356;64
2020-04-12;358;28
2020-04-12;361;159
2020-04-12;362;197
2020-04-12;363;1166
2020-04-12;370;8
2020-04-12;373;45
2020-04-12;375;55
2020-04-12;376;17
2020-04-12;377;37
2020-04-12;383;53
2020-04-12;384;20
2020-04-12;385;45
2020-04-12;388;25
2020-04-12;392;211
2020-04-12;394;151
2020-04-12;396;67
2020-04-12;397;77
2020-04-12;398;76
2020-04-12;399;32
2020-04-12;400;25
2020-04-12;402;64
2020-04-12;405;51
2020-04-12;406;48
2020-04-12;415;17
2020-04-12;416;34
2020-04-12;417;20
2020-04-12;420;48
2020-04-12;431;17
2020-04-12;432;4
2020-04-12;437;22
2020-04-12;439;134
2020-04-12;441;55
2020-04-12;448;10
2020-04-12;450;16
2020-04-12;451;32
2020-04-12;453;169
2020-04-12;457;27
2020-04-12;473;26
2020-04-12;479;212
2020-04-12;482;24
2020-04-12;484;102
2020-04-12;489;68
2020-04-12;498;32
2020-04-12;501;23
2020-04-12;502;153
2020-04-12;503;83
2020-04-12;505;150
2020-04-12;512;99
2020-04-12;513;132
2020-04-12;518;581
2020-04-12;523;25
2020-04-12;530;47
2020-04-12;531;22
2020-04-12;532;37
2020-04-12;534;20
2020-04-12;537;73
2020-04-12;542;37
2020-04-12;546;89
2020-04-12;547;18
2020-04-12;553;13
2020-04-12;556;37
2020-04-12;569;29
2020-04-12;575;26
2020-04-12;579;27
2020-04-12;589;39
2020-04-12;590;38
2020-04-12;597;68
2020-04-12;599;1180
2020-04-12;603;50
2020-04-12;606;78
2020-04-12;610;29
2020-04-12;613;57
2020-04-12;614;20
2020-04-12;622;123
2020-04-12;626;23
2020-04-12;627;31
2020-04-12;629;29
2020-04-12;632;91
2020-04-12;637;79
2020-04-12;638;7
2020-04-12;642;57
2020-04-12;654;17
2020-04-12;664;40
2020-04-12;668;51
2020-04-12;677;24
2020-04-12;678;15
2020-04-12;687;34
2020-04-12;703;20
2020-04-12;715;72
2020-04-12;716;100
2020-04-12;717;19
2020-04-12;718;43
2020-04-12;736;53
2020-04-12;737;14
2020-04-12;743;39
2020-04-12;744;4
2020-04-12;748;54
2020-04-12;753;45
2020-04-12;755;74
2020-04-12;756;61
2020-04-12;757;39
2020-04-12;758;356
2020-04-12;762;107
2020-04-12;765;4
2020-04-12;766;51
2020-04-12;770;40
2020-04-12;772;294
2020-04-12;777;108
2020-04-12;779;20
2020-04-12;784;50
2020-04-12;785;58
2020-04-12;786;40
2020-04-12;788;30
2020-04-12;794;207
2020-04-12;796;280
2020-04-12;797;77
2020-04-12;798;27
2020-04-12;809;42
2020-04-12;815;19
2020-04-12;820;34
2020-04-12;823;35
2020-04-12;824;46
2020-04-12;826;71
2020-04-12;828;313
2020-04-12;840;35
2020-04-12;845;62
2020-04-12;847;65
2020-04-12;848;50
2020-04-12;851;45
2020-04-12;852;21
2020-04-12;855;476
2020-04-12;856;210
2020-04-12;858;90
2020-04-12;861;66
2020-04-12;865;72
2020-04-12;866;20
2020-04-12;867;94
2020-04-12;873;20
2020-04-12;879;44
2020-04-12;880;29
2020-04-12;882;80
2020-04-12;888;24
2020-04-12;889;31
2020-04-12;893;10
2020-04-12;899;53
2020-04-12;907;38
2020-04-12;917;189
2020-04-12;928;89
2020-04-12;935;392
2020-04-12;938;48
2020-04-12;944;22
2020-04-12;946;38
2020-04-12;957;93
2020-04-12;965;28
2020-04-12;971;68
2020-04-12;981;19
2020-04-12;983;191
2020-04-12;984;68
2020-04-12;986;23
2020-04-12;988;94
2020-04-12;994;46
2020-04-12;995;77
2020-04-12;1507;81
2020-04-12;1509;33
2020-04-12;1525;29
2020-04-12;1581;63
2020-04-12;1586;34
2020-04-12;1598;24
2020-04-12;1621;117
2020-04-12;1640;118
2020-04-12;1641;49
2020-04-12;1652;133
2020-04-12;1655;43
2020-04-12;1658;38
2020-04-12;1659;70
2020-04-12;1667;14
2020-04-12;1669;36
2020-04-12;1674;117
2020-04-12;1676;23
2020-04-12;1680;9
2020-04-12;1681;4
2020-04-12;1684;37
2020-04-12;1685;92
2020-04-12;1690;24
2020-04-12;1695;5
2020-04-12;1696;16
2020-04-12;1699;11
2020-04-12;1700;37
2020-04-12;1701;23
2020-04-12;1702;50
